Date;Time;Millis;Comment;Latitude;Longitude;Altitude;Course;Speed;HDOP;Satellites;BatteryLevel;Left;Right;Confirmed;Marked;Invalid;InsidePrivacyArea;Factor;Measurements;Tms1;Lus1;Rus1;Tms2;Lus2;Rus2;Tms3;Lus3;Rus3;Tms4;Lus4;Rus4;Tms5;Lus5;Rus5;Tms6;Lus6;Rus6;Tms7;Lus7;Rus7;Tms8;Lus8;Rus8;Tms9;Lus9;Rus9;Tms10;Lus10;Rus10;Tms11;Lus11;Rus11;Tms12;Lus12;Rus12;Tms13;Lus13;Rus13;Tms14;Lus14;Rus14;Tms15;Lus15;Rus15;Tms16;Lus16;Rus16;Tms17;Lus17;Rus17;Tms18;Lus18;Rus18;Tms19;Lus19;Rus19;Tms20;Lus20;Rus20;Tms21;Lus21;Rus21;Tms22;Lus22;Rus22;Tms23;Lus23;Rus23;Tms24;Lus24;Rus24;Tms25;Lus25;Rus25;Tms26;Lus26;Rus26;Tms27;Lus27;Rus27;Tms28;Lus28;Rus28;Tms29;Lus29;Rus29;Tms30;Lus30;Rus30;Tms31;Lus31;Rus31;Tms32;Lus32;Rus32;Tms33;Lus33;Rus33;Tms34;Lus34;Rus34;Tms35;Lus35;Rus35;Tms36;Lus36;Rus36;Tms37;Lus37;Rus37;Tms38;Lus38;Rus38;Tms39;Lus39;Rus39;Tms40;Lus40;Rus40;Tms41;Lus41;Rus41;Tms42;Lus42;Rus42;Tms43;Lus43;Rus43;Tms44;Lus44;Rus44;Tms45;Lus45;Rus45;Tms46;Lus46;Rus46;Tms47;Lus47;Rus47;Tms48;Lus48;Rus48;Tms49;Lus49;Rus49;Tms50;Lus50;Rus50;Tms51;Lus51;Rus51;Tms52;Lus52;Rus52;Tms53;Lus53;Rus53;Tms54;Lus54;Rus54;Tms55;Lus55;Rus55;Tms56;Lus56;Rus56;Tms57;Lus57;Rus57;Tms58;Lus58;Rus58;Tms59;Lus59;Rus59;Tms60;Lus60;Rus60
15.12.2021;10:38:13;63053;DEV: GPS: DBG: AID INI: pos;470.626.408;154.335.270;413.06;14.811.549;12.2;1.50;6;100.00;;191;0;;0;0;58;29;0;;;44;;12842;77;;;110;;;149;;;182;;;224;;;258;;;291;;;324;;;357;;;391;;;424;;;457;;13819;485;;;519;;13690;556;;;590;;13574;624;;;657;;13412;691;;;724;;;758;;;791;;;833;;;867;;;900;;;933;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:14;64055;DEV: GPS: SBAS: mode: 0 System: 0 cnt: 0;470.625.531;154.335.448;411.66;15.909.422;14.8;3.19;5;100.00;;;0;;0;0;58;30;0;;;37;;;70;;;104;;1236;119;;;153;;1344;169;;;202;;1216;218;;;251;;;284;;;317;;;351;;;384;;;417;;;450;;;484;;;517;;;550;;;583;;;616;;;650;;;683;;;716;;;749;;;783;;;816;;;849;;;882;;;915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:15;65041;DEV: GPS: swVersion: 7.03 (45969);470.624.740;154.335.293;410.07;17.235.937;15.6;3.19;5;100.00;;;0;;0;0;58;30;0;;;34;;;71;;;105;;;138;;;171;;;204;;;237;;;271;;;304;;;337;;;370;;;404;;;437;;;470;;;503;;;536;;;570;;;603;;;636;;;669;;;702;;;736;;;769;;;802;;;835;;;869;;;902;;;935;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:16;66045;DEV: GPS: hwVersion: 00040007;470.624.508;154.335.414;409.84;17.791.315;15.1;4.63;4;100.00;;134;0;;0;0;58;30;0;;;34;;;78;;;111;;;144;;;177;;10371;202;;;236;;;269;;;302;;;335;;;369;;11074;394;;;427;;9317;461;;;494;;9513;526;;;559;;9600;583;;;617;;9675;646;;;680;;9760;710;;;743;;;782;;;815;;10111;847;;;881;;;923;;;956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:17;67037;DEV: GPS: NTC: ANTSTATUS=OK;470.624.257;154.335.403;409.68;18.312.991;14.7;4.07;3;100.00;227;166;0;;0;0;58;30;0;;;34;;;71;;;104;;;138;;;171;;;204;;;237;;1237;253;;;286;;;320;;;353;;11382;388;;;421;;;464;;;497;;;530;;;563;;;597;15148;;627;;;660;14947;;698;;;731;14844;;761;;;802;15366;;832;;;865;;;898;;;931;;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:18;68037;DEV: GPS: TimeToFix 13173ms;470.624.082;154.335.586;409.57;18.399.445;13.9;4.07;3;100.00;;;0;;0;0;58;30;0;;;33;;;68;;;101;;;134;;;168;;;201;;;234;;;267;;;301;;;334;;;367;;;400;;;434;;;467;;;500;;;533;;;566;;;600;;;633;;;666;;;699;;;733;;;766;;;799;;;832;;;866;;;899;;;932;;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:19;69039;DEV: GPS: ALP Data valid from: 02.12.2021T12:59:42Z;470.623.904;154.335.716;409.59;18.432.414;13.1;4.07;3;100.00;;;0;;0;0;58;30;0;;;34;;;78;;;111;;;144;;;177;;;211;;;244;;;277;;;310;;;343;;;377;;;410;;;443;;;476;;;510;;;543;;;576;;;609;;;643;;;676;;;709;;;742;;;776;;;809;;;842;;;875;;;908;;;942;;;975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:20;70050;DEV: GPS: ALP Data valid to: 16.12.2021T12:59:42Z;470.624.096;154.336.008;409.12;18.432.414;5.8;19.48;4;100.00;;103;0;;0;0;58;31;0;;;37;;;71;;;104;;;137;;;170;;;204;;;237;;;270;;;303;;;337;;;370;;;403;;;436;;;469;;;503;;;536;;;569;;;602;;;636;;;669;;;702;;;735;;;769;;7921;791;;;825;;7912;856;;;890;;7756;912;;;945;;7748;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:21;71060;;470.623.964;154.336.462;408.77;18.432.414;3.7;19.47;4;100.00;;100;0;;0;0;58;29;0;;;34;;;67;;;100;;;142;;;176;;;209;;;242;;8054;265;;;298;;7594;330;;;363;;7381;390;;;424;;;457;;;490;;;533;;;566;;;599;;;632;;1225;648;;;682;;7883;713;;;747;;;780;;;813;;8260;843;;;877;;;919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:22;72052;;470.623.803;154.336.833;408.64;18.432.414;3.9;19.47;4;100.00;;153;0;;0;0;58;29;0;;;44;;;78;;;111;;10603;136;;;169;;;203;;;236;;;269;;;302;;;336;;;369;;10513;394;;;427;;10626;462;;;495;;10901;521;;;554;;11076;585;;;619;;;659;;;693;;;735;;;768;;;802;;;835;;;868;;;901;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:23;73053;;470.623.272;154.337.325;408.71;18.432.414;6.3;1.60;5;100.00;;201;0;;0;0;58;28;0;;;48;;;81;;;114;;;148;;;181;;;214;;;247;;13187;275;;;308;;14214;346;;;380;;;413;;;446;;13393;474;;;508;;;550;;;583;;13399;620;;;653;;13475;687;;;721;;13530;749;;;782;;;821;;;854;;;897;;;930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:24;74058;;470.623.093;154.337.353;408.56;18.432.414;5.4;1.60;5;100.00;;208;0;;0;0;58;29;0;;;35;;;72;;;105;;14301;134;;;167;;;201;;;234;;13802;271;;;305;;15077;342;;;376;;13842;412;;;445;;;486;;;520;;14008;556;;;589;;15160;624;;;658;;15130;693;;;726;;;765;;;798;;;840;;;874;;;907;;;940;;;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:26;75200;;470.623.796;154.337.593;408.16;6.266.283;6.4;1.50;6;100.00;;;0;;0;0;58;25;0;;;37;;;71;;;104;;;137;;;170;;;204;;;237;;;270;;;303;;;337;;;370;;;403;;;436;;;470;;;503;;;536;;;569;;;603;;;636;;;669;;;702;;;735;;;769;;;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:26;76038;;470.623.796;154.337.593;408.16;6.266.283;6.4;1.50;6;100.00;;;0;;0;0;58;29;0;;;38;;;71;;;104;;;138;;;171;;;204;;;237;;;271;;;304;;;337;;;370;;;403;;;437;;;470;;;503;;;536;;;569;;;603;;;636;;;669;;;702;;;735;;;769;;;802;;;835;;;868;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:27;77042;;470.624.185;154.337.918;407.84;4.525.494;9.1;1.50;6;100.00;;166;0;;0;0;58;29;0;;;39;;;72;;;105;;;139;;;172;;;205;;;238;;;271;;;305;;;338;;;371;;;404;;;438;;;471;;;504;;;537;;;570;;;604;;;637;;;670;;;703;;;737;;;770;;11394;796;;;829;;11058;864;;;897;;;931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:28;78043;;470.624.285;154.337.819;407.08;4.132.257;10.0;1.85;6;100.00;;158;0;;0;0;58;29;0;;;35;;12245;69;;;102;;10922;128;;;161;;10953;194;;;228;;11046;253;;;287;;11083;320;;;353;;11175;384;;;418;;11244;449;;;482;;;521;;;554;;;596;;;630;;;663;;;696;;;729;;;763;;;796;;;829;;11879;856;;;889;;13340;926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:29;79040;;470.624.189;154.337.752;406.31;4.480.684;10.1;1.85;6;100.00;;176;0;;0;0;58;29;0;;;45;;11973;81;;;115;;11961;141;;;175;;11963;201;;;234;;11962;261;;;294;;12054;321;;;354;;;393;;;426;;;469;;;502;;;535;;;569;;;602;;;635;;;668;;;702;;;735;;;768;;13666;796;;;830;;;863;;;896;;12283;932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:30;80042;;470.623.975;154.337.448;405.09;5.040.398;8.8;1.68;7;100.00;;174;0;;0;0;58;30;0;;;34;;12068;85;;;119;;11950;153;;;186;;11849;218;;;251;;11847;284;;;317;;;350;;;383;;11805;410;;;443;;;485;;;519;;12638;555;;;589;;12089;615;;;649;;;682;;;715;;;757;;;791;;;824;;;857;;11767;884;;;917;;11846;953;;;986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:31;81064;;470.623.808;154.337.145;404.24;4.986.843;6.9;1.77;6;100.00;;175;0;;0;0;58;29;0;;;35;;11942;67;;;100;;12035;132;;;166;;12117;193;;;226;;;265;;;298;;;340;;;374;;;407;;;440;;;473;;;507;;;540;;;573;;;606;;;640;;;673;;;706;;14157;735;;;768;;;801;;;835;;14095;873;;;906;;12581;939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:32;82038;;470.623.672;154.337.256;403.66;5.549.714;6.7;1.77;6;100.00;;183;0;;0;0;58;29;0;;;38;;12384;74;;;108;;12427;140;;;174;;12399;206;;;240;;12440;272;;;306;;12644;333;;;366;;12463;393;;;427;;12434;454;;;487;;;520;;;553;;;596;;;629;;;662;;;696;;14100;724;;;758;;13440;795;;;828;;;861;;;895;;;937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:33;83045;;470.623.648;154.337.427;403.27;5.549.714;6.0;2.76;5;100.00;;180;0;;0;0;58;29;0;;;38;;12314;65;;;98;;12285;135;;;168;;12212;200;;;233;;12254;260;;;294;;12207;326;;;359;;12291;392;;;425;;;458;;;491;;;533;;;567;;;600;;;633;;;666;;;700;;;733;;;766;;;799;;;833;;;866;;;899;;;932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:34;84048;;470.623.609;154.337.647;402.99;5.549.714;5.7;2.76;5;100.00;;187;0;;0;0;58;29;0;;;43;;;76;;;110;;12512;137;;;170;;12592;206;;;240;;12685;267;;;300;;13287;334;;;367;;12915;402;;;436;;13145;469;;;502;;;535;;;569;;14807;608;;;641;;;684;;;717;;;750;;;783;;;817;;;850;;;883;;;916;;14350;945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:35;85065;;470.623.504;154.338.019;402.86;5.549.714;6.4;3.24;4;100.00;;209;0;;0;0;58;29;0;;;34;;;67;;;100;;;134;;;167;;15068;197;;;230;;13799;268;;;301;;13894;336;;;369;;13951;398;;;431;;13986;467;;;501;;14098;535;;;568;;14178;602;;;635;;14327;670;;;703;;;742;;;776;;;818;;;851;;;884;;;918;;;951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:36;86051;;470.623.247;154.338.366;402.79;5.549.714;6.9;3.24;4;100.00;;204;0;;0;0;58;28;0;;;44;;;77;;;111;;;144;;;177;;;210;;;243;;14039;272;;;305;;13893;343;;;376;;13752;413;;;446;;13648;480;;;513;;13575;547;;;581;;13540;615;;;648;;;681;;;715;;;757;;;790;;;824;;;857;;;890;;;923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:37;87045;;470.623.089;154.338.931;402.66;8.459.192;9.6;1.93;5;100.00;;196;0;;0;0;58;30;0;;;35;;;68;;;102;;14159;130;;;164;;13992;202;;;235;;;268;;;302;;;344;;;377;;13469;405;;;439;;13405;476;;;509;;13317;543;;;576;;13235;614;;;647;;13210;681;;;714;;13156;747;;;781;;13137;814;;;847;;14059;876;;;909;;14288;948;;;981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:38;88069;;470.623.039;154.339.319;402.68;8.737.394;9.6;1.93;5;100.00;;186;0;;0;0;58;29;0;;;42;;;85;;;118;;13872;146;;;180;;15248;219;;;252;;;285;;;319;;;361;;;394;;13170;422;;;455;;13065;492;;;526;;12953;559;;;592;;12823;625;;;658;;12714;691;;;724;;12612;759;;;792;;12545;825;;;858;;12424;891;;;924;;;957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:39;89062;;470.622.965;154.339.650;402.74;8.737.394;8.9;4.06;3;100.00;;110;0;;0;0;58;29;0;;;42;;;85;;;118;;;151;;;185;;;218;;;251;;;284;;;318;;;351;;;384;;;417;;;450;;;484;;;517;;9442;541;;;574;;9200;607;;;641;;;674;;;707;;8510;738;;;771;;8309;802;;;835;;8135;863;;;896;;7986;924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:40;90057;;470.622.707;154.339.826;402.76;8.737.394;7.5;3.24;4;100.00;;103;0;;0;0;58;29;0;;;35;;7780;65;;;98;;7734;126;;;160;;7771;188;;;221;;;254;;;287;;;330;;;363;;7988;386;;;419;;;452;;;485;;;519;;;552;;;585;;;618;;;651;;;685;;;718;;;751;;;784;;;817;;;851;;;884;;;917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:41;91043;;470.622.421;154.340.116;402.78;8.737.394;7.5;3.24;4;100.00;137;;0;;0;0;58;30;0;;;38;;;71;;;105;;;138;9690;;162;;;195;9677;;229;;;262;9764;;287;;;320;9912;;345;;;378;10571;;403;;;436;;;469;;;503;;;536;;;569;;;602;;;636;;;669;;;702;;;735;;;769;;;802;;;835;;;868;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:42;92048;;470.621.921;154.340.391;402.79;8.737.394;8.1;3.24;4;100.00;131;;0;;0;0;58;31;0;;;37;;;71;;;104;;;137;;;170;;;204;;;237;;;270;9435;;294;;;327;9346;;351;;;390;9284;;414;;;452;;;486;;;519;9565;;543;;;577;10460;;602;;;635;;;668;;;701;;;735;;;768;;;801;;;834;;;868;;;901;;;934;;;967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:43;93052;;470.621.595;154.340.773;402.80;8.737.394;8.8;4.06;3;100.00;;;0;;0;0;58;29;0;;;35;;;69;;;102;;;135;;;168;;;202;;;235;;;268;;;301;;;335;;;368;;;401;;;434;;;467;;;501;;;534;;;567;;;600;;;634;;;667;;;700;;;733;;;767;;;800;;;833;;;866;;;900;;;933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:44;94054;;470.620.977;154.340.598;402.80;8.737.394;8.0;4.06;3;100.00;;;0;;0;0;58;29;0;;;43;;;77;;;110;;;143;;;177;;;210;;;243;;;276;;;309;;;343;;;376;;;409;;;442;;;476;;;509;;;542;;;575;;;608;;;642;;;675;;;708;;;741;;;775;;;808;;;841;;;874;;;907;;;941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:45;95067;;470.620.673;154.340.668;402.82;8.737.394;7.6;4.66;4;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;898;;;931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:46;96068;;470.620.161;154.340.416;402.83;8.737.394;7.4;4.66;4;100.00;;;0;;0;0;58;28;0;;;36;;;70;;;103;;;136;;;169;;;203;;;236;;;269;;;302;;;335;;;369;;;402;;;435;;;468;;;502;;;535;;;568;;;601;;;634;;;668;;;701;;;734;;;767;;;801;;;834;;;867;;;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:47;97038;;470.619.415;154.340.057;402.83;16.389.938;8.6;4.66;4;100.00;;;0;;0;0;58;30;0;;;34;;;71;;;105;;;138;;;171;;;205;;;238;;;271;;;304;;;338;;;371;;;404;;;437;;;471;;;504;;;537;;;570;;;603;;;637;;;670;;;703;;;736;;;770;;;803;;;836;;;870;;;903;;;936;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:48;98043;;470.618.782;154.340.052;402.85;16.854.340;9.6;4.66;4;100.00;;;0;;0;0;58;30;0;;;43;;;87;;;120;;;153;;;186;;;220;;;253;;;286;;;319;;;352;;;386;;;419;16530;;450;;;483;;;516;;;550;;;583;;;616;;;649;;;682;;;716;;;749;;;782;;;815;;;848;;;882;;;915;;;948;;;981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:49;99060;;470.614.806;154.340.073;402.79;16.965.221;18.1;1.50;6;100.00;227;150;0;;0;0;58;30;0;;;38;;;72;;;105;;;138;;;172;;;205;;;238;;12090;265;;;298;;11780;334;;;367;;11440;398;;;432;;11222;465;14748;;495;;11012;526;;;559;;10860;592;14910;;631;;10736;662;;;696;;10622;726;;;760;;10525;790;;;824;;10476;854;;;887;;10464;918;;;951;;10388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:50;100038;;470.612.439;154.340.495;402.79;16.488.853;20.9;1.50;6;100.00;;149;0;;0;0;58;30;0;;;34;;10414;82;;;116;;10455;141;15389;;171;;10461;204;;;237;;11591;263;;;296;;10499;327;15586;;357;;10518;382;;;416;;;449;;;482;;10651;513;15162;;542;;;585;;;618;;10867;653;;;686;;;728;;;762;;13202;799;;;832;;13282;866;;;899;;;932;14260;;961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:52;101175;;470.608.607;154.340.700;402.48;15.908.849;21.8;1.89;5;100.00;158;230;0;;0;0;58;26;0;14891;;39;;;78;12450;;105;;;146;;;180;;;213;12028;;239;;14132;278;11847;;305;;;345;11674;;372;;;411;;;444;;;477;11405;;503;;;542;;;575;;15010;605;11837;;632;;15136;671;10925;;696;;;730;10841;;755;;;805;;;838;;17178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:52;102047;;470.608.607;154.340.700;402.48;15.908.849;21.8;1.89;5;100.00;124;266;0;;0;0;58;31;0;10539;;26;;;77;;;110;;15976;150;11009;;176;;;219;11006;;245;;;278;;;311;;;344;;;377;;;411;9626;;435;;;468;;;501;;;535;9351;;559;;16961;598;9184;;622;;;660;9047;;684;;;725;9004;;749;;;787;8939;;811;;;844;8905;;868;;;907;8974;;930;;17317;962;9038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:53;103036;;470.607.279;154.340.340;402.21;15.910.494;20.3;1.85;6;100.00;125;269;0;;0;0;58;33;0;9101;;24;;;62;9253;;86;;;120;9423;;144;;;177;9574;;201;;17644;233;9774;;258;;17352;299;10083;;324;;;357;10343;;382;;15860;421;10596;;446;;;489;10888;;514;;;547;11115;;573;;;606;11324;;632;;;666;11565;;692;;;725;11766;;751;;;785;11949;;811;;13521;839;12116;;866;;;899;;;933;;;966;12435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:54;104041;;470.606.206;154.339.910;401.95;16.129.699;18.3;1.85;6;100.00;186;218;0;;0;0;58;33;0;;;35;;14164;67;12601;;94;;;127;12701;;155;;;188;12747;;215;;13624;244;12847;;271;;;304;13887;;333;;;366;12912;;394;;12710;421;12920;;449;;;482;12921;;510;;14419;548;12861;;575;;7600;598;;;631;;;664;13626;;693;;;735;12792;;762;;;796;12701;;823;;;856;12620;;884;;13045;911;12571;;939;;;972;12549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:55;105048;;470.605.419;154.339.868;401.72;15.959.322;16.9;1.85;6;100.00;173;197;0;;0;0;58;31;0;12480;;29;;13178;78;;;112;;13303;145;;;178;;13317;206;;;240;;13489;268;12223;;295;;;338;12072;;365;;;407;;;440;;;474;12011;;500;;13777;529;11947;;555;;;589;11911;;615;;;648;;;682;;;715;11860;;741;;15574;772;11855;;798;;;831;11796;;858;;13984;896;11784;;922;;14074;959;11710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;10:38:56;106041;;470.604.885;154.339.870;401.52;15.800.738;14.5;1.85;6;100.00;164;212;0;;0;0;58;32;0;11729;;27;;;71;11672;;97;;14124;131;11681;;158;;;200;11674;;227;;14196;265;11584;;291;;14231;325;11568;;352;;15067;382;11511;;408;;;449;11500;;475;;14321;504;11497;;530;;14361;567;11471;;593;;14383;622;11434;;648;;;682;11376;;708;;14503;745;11387;;771;;15449;809;11324;;835;;14536;872;11255;;898;;;939;11224;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
